,Date,Airline,Origin,Destination,DepTime,DepDelay,ArrTime,ArrDelay,AirTime,Distance,FlightNumber
5179,2019-11-18,Comair Inc.,OMA,CLT,1114.0,275.0,1433.0,249.0,111.0,913.0,5485
5180,2019-11-27,Comair Inc.,DCA,BUF,727.0,0.0,833.0,0.0,51.0,296.0,5487
5181,2019-11-18,Comair Inc.,JAX,DCA,1412.0,0.0,1553.0,0.0,85.0,634.0,5521
5182,2019-11-24,Comair Inc.,DCA,BGR,955.0,0.0,1133.0,0.0,79.0,590.0,5527
5183,2019-11-03,Comair Inc.,AVL,CLT,857.0,0.0,1029.0,9.0,39.0,91.0,5559
5184,2019-11-15,Comair Inc.,AVL,CLT,855.0,0.0,1000.0,0.0,25.0,91.0,5559
5185,2019-11-11,Comair Inc.,CLT,SHV,1127.0,0.0,1305.0,0.0,123.0,764.0,5582
5186,2019-11-12,Comair Inc.,CLT,SHV,2205.0,0.0,2322.0,0.0,109.0,764.0,5585
5187,2019-11-15,Comair Inc.,CLT,CID,1848.0,17.0,2003.0,4.0,103.0,742.0,5590
5188,2019-11-01,Comair Inc.,CLT,PHF,1802.0,0.0,1918.0,0.0,46.0,282.0,5594
5189,2019-11-15,Comair Inc.,MHT,CLT,1855.0,108.0,2157.0,130.0,155.0,737.0,5595
5190,2019-11-17,Comair Inc.,MHT,CLT,1706.0,0.0,1916.0,0.0,114.0,737.0,5595
5191,2019-11-12,Comair Inc.,PHL,GSO,1524.0,0.0,1650.0,0.0,73.0,365.0,5605
5192,2019-11-25,Comair Inc.,BDL,DCA,1419.0,0.0,1531.0,0.0,58.0,313.0,5607
5193,2019-11-14,Comair Inc.,ORF,LGA,1620.0,0.0,1732.0,0.0,56.0,296.0,5622
5194,2019-11-17,Comair Inc.,AGS,CLT,2104.0,99.0,2153.0,77.0,27.0,140.0,5636
5195,2019-11-06,Comair Inc.,DCA,CLE,1049.0,0.0,1205.0,0.0,56.0,310.0,5645
5196,2019-11-22,Comair Inc.,RDU,DCA,2008.0,0.0,2129.0,9.0,53.0,227.0,5661
5197,2019-11-06,Comair Inc.,CLT,CRW,1419.0,0.0,1518.0,0.0,39.0,221.0,5668
5198,2019-11-02,Comair Inc.,SAV,CLT,528.0,0.0,639.0,0.0,42.0,213.0,5674
5199,2019-11-12,Comair Inc.,CLT,HSV,854.0,35.0,946.0,49.0,61.0,333.0,5676
5200,2019-11-03,Comair Inc.,CLT,LIT,730.0,0.0,847.0,0.0,103.0,640.0,5683
5201,2019-11-17,Comair Inc.,CLT,LIT,2227.0,0.0,2340.0,0.0,95.0,640.0,5686
5202,2019-11-20,Comair Inc.,XNA,CLT,1345.0,0.0,1654.0,0.0,92.0,754.0,5228
5203,2019-11-13,Comair Inc.,BTR,CLT,1051.0,1.0,1411.0,16.0,91.0,675.0,5261
5204,2019-11-08,Comair Inc.,CLT,ECP,1310.0,0.0,1401.0,1.0,80.0,437.0,5283
5205,2019-11-08,Comair Inc.,BHM,CLT,1651.0,0.0,1926.0,0.0,57.0,350.0,5302
5206,2019-11-14,Comair Inc.,ABE,CLT,1129.0,0.0,1347.0,0.0,109.0,481.0,5314
5207,2019-11-27,Comair Inc.,DCA,PVD,1747.0,0.0,1856.0,0.0,54.0,356.0,5328
5208,2019-11-24,Comair Inc.,CLT,GNV,1809.0,14.0,1933.0,6.0,59.0,388.0,5329
5209,2019-11-06,Comair Inc.,CLT,ATL,1218.0,31.0,1324.0,7.0,48.0,226.0,5333
5210,2019-11-25,Comair Inc.,RIC,CLT,1049.0,0.0,1218.0,0.0,52.0,257.0,5342
5211,2019-11-23,Comair Inc.,CLT,OKC,1113.0,0.0,1250.0,0.0,140.0,940.0,5345
5212,2019-11-07,Comair Inc.,PHL,CHA,1752.0,0.0,2041.0,28.0,107.0,641.0,5352
5213,2019-11-15,Comair Inc.,CLT,ECP,2207.0,0.0,2244.0,0.0,82.0,437.0,5356
5214,2019-11-26,Comair Inc.,GSP,CLT,917.0,0.0,1022.0,0.0,28.0,75.0,5360
5215,2019-11-14,Comair Inc.,CLT,ORF,1953.0,0.0,2100.0,0.0,45.0,290.0,5369
5216,2019-11-14,Comair Inc.,PIT,DCA,941.0,0.0,1034.0,0.0,41.0,204.0,5375
5217,2019-11-14,Comair Inc.,ORF,CLT,1252.0,0.0,1412.0,0.0,62.0,290.0,5378
5218,2019-11-19,Comair Inc.,TYS,CLT,1950.0,101.0,2049.0,81.0,34.0,177.0,5390
5219,2019-11-05,Comair Inc.,BHM,CLT,1459.0,0.0,1739.0,0.0,51.0,350.0,5436
5220,2019-11-18,Comair Inc.,CLT,GRR,1028.0,38.0,1210.0,5.0,78.0,583.0,5437
5221,2019-11-12,Comair Inc.,CLT,SDF,727.0,0.0,849.0,0.0,58.0,335.0,5019
5222,2019-11-30,Comair Inc.,PHL,DAY,1813.0,5.0,2004.0,9.0,81.0,477.0,5020
5223,2019-11-14,Comair Inc.,GSP,CLT,1749.0,18.0,1847.0,10.0,21.0,75.0,5024
5224,2019-11-13,Comair Inc.,JAX,CLT,2108.0,76.0,2217.0,49.0,53.0,328.0,5028
5225,2019-11-21,Comair Inc.,CLT,CVG,1306.0,3.0,1438.0,7.0,59.0,335.0,5033
5226,2019-11-21,Comair Inc.,CVG,CLT,1518.0,4.0,1706.0,4.0,59.0,335.0,5033
5227,2019-11-30,Comair Inc.,CLT,TOL,1134.0,0.0,1325.0,0.0,75.0,466.0,5035
5228,2019-11-06,Comair Inc.,AVL,CLT,1059.0,0.0,1154.0,0.0,26.0,91.0,5044
5229,2019-11-21,Comair Inc.,CLT,GNV,1305.0,81.0,1424.0,62.0,59.0,388.0,5057
5230,2019-11-03,Comair Inc.,CLT,OKC,1438.0,0.0,1638.0,0.0,150.0,940.0,5064
5231,2019-11-22,Comair Inc.,BGR,DCA,1714.0,23.0,1913.0,13.0,103.0,590.0,5090
5232,2019-11-24,Comair Inc.,DCA,BGR,1442.0,0.0,1630.0,1.0,88.0,590.0,5090
5233,2019-11-18,Comair Inc.,PHL,DAY,1621.0,0.0,1746.0,0.0,67.0,477.0,5107
5234,2019-11-22,Comair Inc.,GRR,PHL,511.0,0.0,652.0,0.0,74.0,573.0,5119
5235,2019-11-17,Comair Inc.,PHL,CAK,1833.0,0.0,2011.0,6.0,62.0,335.0,5120
5236,2019-11-05,Comair Inc.,PHL,PHF,1358.0,0.0,1452.0,0.0,40.0,201.0,5142
5237,2019-11-08,Comair Inc.,SYR,CLT,1502.0,0.0,1716.0,0.0,106.0,603.0,5149
5238,2019-11-13,Comair Inc.,SYR,CLT,1509.0,4.0,1715.0,0.0,104.0,603.0,5149
5239,2019-11-07,Comair Inc.,SAV,CLT,1927.0,0.0,2048.0,0.0,43.0,213.0,5156
5240,2019-11-19,Comair Inc.,CLT,CRW,1730.0,39.0,1830.0,30.0,41.0,221.0,5166
5241,2019-11-15,Comair Inc.,CLT,SDF,1157.0,17.0,1325.0,9.0,57.0,335.0,5168
5242,2019-11-06,Comair Inc.,CLT,CAE,2213.0,0.0,2308.0,0.0,27.0,88.0,5171
5243,2019-11-16,Comair Inc.,PHF,CLT,1526.0,0.0,1647.0,0.0,55.0,282.0,5176
5244,2019-11-03,Comair Inc.,GNV,CLT,920.0,0.0,1045.0,0.0,60.0,388.0,5177
5245,2019-11-27,Comair Inc.,DTW,PHL,1543.0,33.0,1712.0,21.0,59.0,453.0,5200
5246,2019-11-23,Comair Inc.,CVG,CLT,510.0,5.0,640.0,0.0,66.0,335.0,5208
5247,2019-11-13,Comair Inc.,CVG,CLT,1054.0,6.0,1226.0,0.0,60.0,335.0,5209
5248,2019-11-12,Comair Inc.,OAJ,CLT,1034.0,0.0,1144.0,0.0,46.0,191.0,5213
5249,2019-01-05,SkyWest Airlines Inc.,ROW,DFW,1026.0,0.0,1248.0,0.0,62.0,435.0,3032
5250,2019-01-05,SkyWest Airlines Inc.,SFO,RNO,2343.0,363.0,56.0,366.0,35.0,192.0,5193
5251,2019-01-05,SkyWest Airlines Inc.,SFO,SNA,1533.0,63.0,1800.0,117.0,70.0,372.0,5687
5252,2019-01-05,SkyWest Airlines Inc.,SFO,BOI,2159.0,67.0,39.0,65.0,65.0,522.0,5771
5253,2019-01-05,SkyWest Airlines Inc.,MFR,SFO,2340.0,330.0,51.0,317.0,55.0,329.0,5811
5254,2019-01-06,SkyWest Airlines Inc.,BHM,LGA,1629.0,20.0,2005.0,30.0,131.0,866.0,3827
5255,2019-01-06,SkyWest Airlines Inc.,BOI,SLC,1514.0,0.0,1620.0,0.0,44.0,290.0,4016
5256,2019-01-06,SkyWest Airlines Inc.,PHL,BOS,1717.0,11.0,1836.0,7.0,60.0,280.0,4130
5257,2019-01-06,SkyWest Airlines Inc.,DEN,GCC,1109.0,0.0,1217.0,0.0,47.0,313.0,5117
5258,2019-01-06,SkyWest Airlines Inc.,COS,DEN,559.0,0.0,652.0,0.0,26.0,73.0,5291
5259,2019-01-06,SkyWest Airlines Inc.,DEN,SLC,2001.0,0.0,2156.0,12.0,74.0,391.0,5302
5260,2019-01-07,SkyWest Airlines Inc.,LAX,FAT,1955.0,0.0,2100.0,0.0,43.0,209.0,3094
5261,2019-01-07,SkyWest Airlines Inc.,MKE,BOS,1939.0,14.0,2252.0,7.0,105.0,860.0,4149
5262,2019-01-08,SkyWest Airlines Inc.,ORD,TVC,1325.0,0.0,1535.0,0.0,42.0,224.0,3061
5263,2019-01-08,SkyWest Airlines Inc.,ORD,LGA,1736.0,6.0,2035.0,0.0,99.0,733.0,3783
5264,2019-01-08,SkyWest Airlines Inc.,MSP,LNK,1508.0,0.0,1627.0,0.0,54.0,331.0,3857
5265,2019-01-08,SkyWest Airlines Inc.,MLI,DTW,1644.0,0.0,1921.0,0.0,76.0,373.0,4327
5266,2019-01-19,SkyWest Airlines Inc.,DEN,ASE,1522.0,82.0,1612.0,73.0,28.0,125.0,5500
5267,2019-01-19,SkyWest Airlines Inc.,FAT,LAX,552.0,0.0,716.0,0.0,43.0,209.0,5762
5268,2019-01-20,SkyWest Airlines Inc.,SFO,MSP,1040.0,0.0,1623.0,0.0,183.0,1589.0,5932
5269,2019-01-20,SkyWest Airlines Inc.,DTW,ITH,1605.0,21.0,1758.0,40.0,54.0,353.0,7434
5270,2019-01-21,SkyWest Airlines Inc.,FAT,PHX,1238.0,0.0,1515.0,0.0,75.0,493.0,2975
5271,2019-01-21,SkyWest Airlines Inc.,ORD,SDF,1904.0,14.0,2114.0,0.0,43.0,286.0,2991
5272,2019-01-21,SkyWest Airlines Inc.,LAX,FAT,2002.0,5.0,2111.0,8.0,42.0,209.0,3094
5273,2019-01-21,SkyWest Airlines Inc.,ORD,ORF,1858.0,0.0,2210.0,1.0,88.0,717.0,3297
5274,2019-01-21,SkyWest Airlines Inc.,FWA,ATL,751.0,0.0,930.0,0.0,76.0,508.0,3528
5275,2019-01-21,SkyWest Airlines Inc.,MSP,MCI,1733.0,0.0,1903.0,0.0,64.0,393.0,3566
5276,2019-01-21,SkyWest Airlines Inc.,SLC,GEG,1643.0,93.0,1735.0,91.0,87.0,546.0,3676
5277,2019-01-21,SkyWest Airlines Inc.,GSO,LGA,2155.0,220.0,2349.0,223.0,86.0,461.0,4088
5278,2019-01-21,SkyWest Airlines Inc.,ATL,BTR,1927.0,0.0,2004.0,0.0,77.0,448.0,4131
5279,2019-01-21,SkyWest Airlines Inc.,IAD,PBG,1351.0,81.0,1529.0,85.0,77.0,444.0,5006
5280,2019-01-21,SkyWest Airlines Inc.,ORD,CGI,1448.0,48.0,1558.0,22.0,53.0,340.0,5059
5281,2019-01-21,SkyWest Airlines Inc.,SMF,DEN,1042.0,0.0,1358.0,0.0,116.0,909.0,5355
5282,2019-01-21,SkyWest Airlines Inc.,DEN,RIC,1743.0,0.0,2307.0,0.0,162.0,1482.0,5417
5283,2019-01-21,SkyWest Airlines Inc.,DTW,ORD,1311.0,406.0,1334.0,404.0,54.0,235.0,5633
5284,2019-01-21,SkyWest Airlines Inc.,MSP,ABR,1118.0,0.0,1240.0,0.0,57.0,257.0,7363
5285,2019-01-22,SkyWest Airlines Inc.,GEG,SLC,1014.0,3.0,1247.0,0.0,71.0,546.0,3672
5286,2019-01-22,SkyWest Airlines Inc.,LAN,DTW,527.0,0.0,619.0,0.0,19.0,74.0,3718
5287,2019-01-22,SkyWest Airlines Inc.,MSP,BIL,1145.0,0.0,1320.0,0.0,113.0,748.0,3888
5288,2019-01-22,SkyWest Airlines Inc.,CGI,ORD,1338.0,98.0,1513.0,93.0,60.0,340.0,5054
5289,2019-01-22,SkyWest Airlines Inc.,SFO,SBA,1424.0,0.0,1525.0,0.0,44.0,262.0,5251
5290,2019-01-22,SkyWest Airlines Inc.,MSP,MQT,2031.0,0.0,2237.0,0.0,43.0,300.0,7387
5291,2019-01-23,SkyWest Airlines Inc.,ICT,ORD,1646.0,86.0,1859.0,95.0,94.0,588.0,3115
5292,2019-01-23,SkyWest Airlines Inc.,MKE,ORD,1716.0,56.0,1826.0,63.0,27.0,67.0,3119
5293,2019-01-23,SkyWest Airlines Inc.,BOI,SEA,1922.0,7.0,1958.0,0.0,78.0,399.0,3976
5294,2019-01-23,SkyWest Airlines Inc.,IAH,LGA,1040.0,41.0,1515.0,46.0,184.0,1416.0,4072
5295,2019-01-27,SkyWest Airlines Inc.,ROA,ATL,1400.0,0.0,1530.0,0.0,72.0,357.0,4005
5296,2019-01-27,SkyWest Airlines Inc.,SLC,DEN,1703.0,0.0,1821.0,0.0,59.0,391.0,4095
5297,2019-01-28,SkyWest Airlines Inc.,FAT,PDX,1236.0,0.0,1425.0,0.0,93.0,626.0,3440
5298,2019-01-28,SkyWest Airlines Inc.,MSP,MDW,651.0,0.0,911.0,16.0,66.0,349.0,3556
5299,2019-01-28,SkyWest Airlines Inc.,ATL,GNV,1209.0,0.0,1313.0,0.0,48.0,300.0,3830
5300,2019-01-28,SkyWest Airlines Inc.,BOS,BNA,1911.0,2.0,2122.0,8.0,164.0,942.0,3903
5301,2019-01-28,SkyWest Airlines Inc.,DTW,PIT,1230.0,0.0,1451.0,62.0,33.0,201.0,3925
5302,2019-01-28,SkyWest Airlines Inc.,DTW,SBN,2055.0,40.0,2240.0,67.0,33.0,157.0,3956
5303,2019-01-28,SkyWest Airlines Inc.,ERI,DTW,1756.0,15.0,1906.0,3.0,39.0,164.0,3993
5304,2019-01-28,SkyWest Airlines Inc.,SBA,DEN,1602.0,52.0,1927.0,42.0,121.0,916.0,5533
5305,2019-01-28,SkyWest Airlines Inc.,SFO,SBA,825.0,0.0,938.0,0.0,50.0,262.0,5579
5306,2019-01-28,SkyWest Airlines Inc.,SFO,RNO,1414.0,0.0,1522.0,0.0,41.0,192.0,5731
5307,2019-01-28,SkyWest Airlines Inc.,SFO,JAC,1038.0,0.0,1348.0,0.0,94.0,737.0,5903
5308,2019-01-29,SkyWest Airlines Inc.,SEA,BOI,1215.0,0.0,1436.0,0.0,60.0,399.0,3635
5309,2019-01-29,SkyWest Airlines Inc.,SDF,MSP,630.0,0.0,815.0,17.0,97.0,604.0,3904
5310,2019-01-29,SkyWest Airlines Inc.,LGA,DFW,1727.0,0.0,2043.0,0.0,224.0,1389.0,3933
5311,2019-01-29,SkyWest Airlines Inc.,SLC,ASE,2021.0,0.0,2118.0,0.0,44.0,292.0,4023
5312,2019-01-29,SkyWest Airlines Inc.,SFO,AUS,1822.0,0.0,2356.0,0.0,191.0,1504.0,5253
5313,2019-01-29,SkyWest Airlines Inc.,DEN,DSM,1357.0,0.0,1635.0,0.0,76.0,589.0,5287
5314,2019-01-29,SkyWest Airlines Inc.,STL,SFO,1830.0,0.0,2109.0,0.0,258.0,1735.0,5340
5315,2019-01-30,SkyWest Airlines Inc.,MEM,MSP,1729.0,4.0,1957.0,13.0,115.0,700.0,3577
5316,2019-01-30,SkyWest Airlines Inc.,MSN,MSP,1521.0,0.0,1639.0,0.0,48.0,228.0,3631
5317,2019-01-30,SkyWest Airlines Inc.,TUL,SLC,1733.0,0.0,1932.0,0.0,156.0,926.0,3643
5318,2019-01-30,SkyWest Airlines Inc.,RIC,LGA,1452.0,0.0,1721.0,46.0,85.0,292.0,3826
5319,2019-01-30,SkyWest Airlines Inc.,DTW,MSN,1743.0,0.0,1800.0,0.0,55.0,311.0,3890
5320,2019-01-30,SkyWest Airlines Inc.,DEN,CNY,1608.0,0.0,1732.0,0.0,57.0,283.0,5090
5321,2019-01-30,SkyWest Airlines Inc.,ATL,DEN,2002.0,0.0,2125.0,0.0,174.0,1199.0,5210
5322,2019-01-30,SkyWest Airlines Inc.,OMA,DEN,1724.0,0.0,1811.0,0.0,81.0,472.0,5308
5323,2019-01-30,SkyWest Airlines Inc.,MFR,DEN,1559.0,32.0,1935.0,25.0,126.0,964.0,5752
5324,2019-01-12,SkyWest Airlines Inc.,SEA,BOI,1231.0,11.0,1458.0,5.0,60.0,399.0,3635
5325,2019-01-12,SkyWest Airlines Inc.,ORD,BUF,1829.0,29.0,2143.0,63.0,65.0,474.0,5666
5326,2019-01-12,SkyWest Airlines Inc.,SFO,RDM,1615.0,10.0,1815.0,20.0,92.0,462.0,5782
5327,2019-01-12,SkyWest Airlines Inc.,MSP,ABR,1114.0,0.0,1222.0,0.0,42.0,257.0,7363
5328,2019-01-13,SkyWest Airlines Inc.,ORD,MDT,1327.0,97.0,1624.0,104.0,82.0,594.0,2986
5329,2019-01-13,SkyWest Airlines Inc.,HOU,DFW,1656.0,29.0,1814.0,29.0,47.0,247.0,3212
5330,2019-01-13,SkyWest Airlines Inc.,ELP,PHX,1147.0,0.0,1312.0,0.0,65.0,347.0,3218
5331,2019-01-13,SkyWest Airlines Inc.,BUR,PDX,2018.0,0.0,2232.0,0.0,109.0,817.0,3366
5332,2019-01-13,SkyWest Airlines Inc.,MCI,LGA,1418.0,0.0,1827.0,17.0,155.0,1107.0,3673
5333,2019-01-13,SkyWest Airlines Inc.,DTW,MDW,1544.0,0.0,1602.0,0.0,46.0,228.0,3801
5334,2019-01-13,SkyWest Airlines Inc.,MSP,LNK,853.0,0.0,1028.0,0.0,58.0,331.0,3854
5335,2019-01-13,SkyWest Airlines Inc.,SBA,SFO,627.0,0.0,759.0,7.0,42.0,262.0,5601
5336,2019-01-13,SkyWest Airlines Inc.,DSM,DEN,1709.0,0.0,1809.0,0.0,86.0,589.0,5692
5337,2019-01-14,SkyWest Airlines Inc.,DFW,ECP,1240.0,0.0,1439.0,0.0,93.0,685.0,3280
5338,2019-01-14,SkyWest Airlines Inc.,SLC,SAT,1345.0,0.0,1745.0,1.0,149.0,1087.0,3596
5339,2019-01-14,SkyWest Airlines Inc.,LEX,DTW,1020.0,0.0,1143.0,0.0,53.0,296.0,3772
5340,2019-01-14,SkyWest Airlines Inc.,ORD,FWA,1618.0,13.0,1828.0,12.0,32.0,157.0,5011
5341,2019-01-14,SkyWest Airlines Inc.,SFO,SLC,718.0,0.0,1025.0,3.0,95.0,599.0,5539
5342,2019-01-15,SkyWest Airlines Inc.,SDF,ORD,1948.0,0.0,2021.0,0.0,58.0,286.0,3262
5343,2019-01-15,SkyWest Airlines Inc.,DTW,LEX,814.0,0.0,928.0,0.0,50.0,296.0,3772
5344,2019-01-15,SkyWest Airlines Inc.,ATL,RST,1447.0,62.0,1610.0,54.0,118.0,831.0,3892
5345,2019-01-15,SkyWest Airlines Inc.,MGM,ATL,1802.0,0.0,2005.0,0.0,31.0,147.0,3902
5346,2019-01-15,SkyWest Airlines Inc.,SFO,STS,2145.0,45.0,2234.0,39.0,15.0,66.0,5709
5347,2019-01-15,SkyWest Airlines Inc.,DRO,DEN,547.0,0.0,700.0,0.0,45.0,250.0,5901
5348,2019-01-23,SkyWest Airlines Inc.,FAR,DEN,1659.0,0.0,1758.0,0.0,93.0,627.0,5405
5349,2019-01-23,SkyWest Airlines Inc.,ASE,ORD,1147.0,47.0,1548.0,58.0,138.0,1013.0,5622
5350,2019-01-23,SkyWest Airlines Inc.,CDC,SLC,908.0,0.0,1019.0,0.0,51.0,221.0,7379
5351,2019-01-24,SkyWest Airlines Inc.,SDF,IAH,1553.0,3.0,1743.0,20.0,137.0,788.0,5188
5352,2019-01-24,SkyWest Airlines Inc.,PHX,LAX,1951.0,0.0,2022.0,0.0,62.0,370.0,5389
5353,2019-01-24,SkyWest Airlines Inc.,OTH,SFO,1510.0,75.0,1629.0,60.0,64.0,412.0,5535
5354,2019-01-24,SkyWest Airlines Inc.,PSP,DEN,1008.0,8.0,1324.0,5.0,109.0,776.0,5747
5355,2019-01-25,SkyWest Airlines Inc.,MSP,MOT,2220.0,0.0,2355.0,0.0,79.0,449.0,3589
5356,2019-01-25,SkyWest Airlines Inc.,DEN,TUS,1748.0,0.0,1946.0,0.0,92.0,639.0,5525
5357,2019-01-26,SkyWest Airlines Inc.,PHX,FLG,1805.0,0.0,1851.0,0.0,26.0,119.0,2958
5358,2019-01-26,SkyWest Airlines Inc.,PHX,GJT,1307.0,0.0,1436.0,0.0,69.0,438.0,2983
5359,2019-01-26,SkyWest Airlines Inc.,SAN,AUS,902.0,0.0,1359.0,0.0,158.0,1164.0,3336
5360,2019-01-26,SkyWest Airlines Inc.,LWB,ORD,1942.0,112.0,2108.0,139.0,96.0,489.0,5016
5361,2019-01-26,SkyWest Airlines Inc.,SFO,RNO,620.0,0.0,719.0,0.0,38.0,192.0,5900
5362,2019-01-26,SkyWest Airlines Inc.,SFO,JAC,1045.0,5.0,1415.0,20.0,107.0,737.0,5903
5363,2019-01-26,SkyWest Airlines Inc.,MSP,BJI,1117.0,0.0,1245.0,8.0,42.0,199.0,7371
5364,2019-01-27,SkyWest Airlines Inc.,CLT,BTR,912.0,0.0,1044.0,9.0,121.0,675.0,3035
5365,2019-01-27,SkyWest Airlines Inc.,TUS,SJC,805.0,0.0,915.0,0.0,113.0,721.0,3303
5366,2019-01-27,SkyWest Airlines Inc.,BOI,PDX,1523.0,0.0,1604.0,4.0,69.0,344.0,3313
5367,2019-01-31,SkyWest Airlines Inc.,MHK,DFW,1310.0,0.0,1435.0,0.0,63.0,431.0,3026
5368,2019-01-31,SkyWest Airlines Inc.,SFO,MCI,1111.0,0.0,1702.0,7.0,196.0,1499.0,3371
5369,2019-01-31,SkyWest Airlines Inc.,SLC,GEG,827.0,0.0,933.0,0.0,83.0,546.0,3672
5370,2019-01-31,SkyWest Airlines Inc.,LGA,GRR,2157.0,0.0,7.0,0.0,113.0,618.0,3752
5371,2019-01-31,SkyWest Airlines Inc.,BOI,SLC,1310.0,5.0,1415.0,0.0,49.0,290.0,4021
5372,2019-01-01,SkyWest Airlines Inc.,PDX,DAL,746.0,0.0,1411.0,26.0,216.0,1626.0,3308
5373,2019-01-01,SkyWest Airlines Inc.,LAN,DTW,953.0,0.0,1054.0,0.0,25.0,74.0,3618
5374,2019-01-01,SkyWest Airlines Inc.,SLC,FCA,2034.0,0.0,2235.0,0.0,91.0,531.0,3772
5375,2019-01-01,SkyWest Airlines Inc.,SUN,SLC,854.0,0.0,1003.0,0.0,40.0,222.0,4660
5376,2019-01-01,SkyWest Airlines Inc.,LWB,ORD,1846.0,61.0,2012.0,88.0,92.0,489.0,5016
5377,2019-01-01,SkyWest Airlines Inc.,DEN,BFF,2005.0,0.0,2057.0,0.0,29.0,150.0,5130
5378,2019-01-01,SkyWest Airlines Inc.,BUR,SFO,2012.0,0.0,2140.0,0.0,56.0,326.0,5616
5379,2019-01-01,SkyWest Airlines Inc.,MCI,SFO,652.0,0.0,907.0,0.0,215.0,1499.0,5694
5380,2019-01-01,SkyWest Airlines Inc.,BOI,ORD,1414.0,104.0,1854.0,106.0,173.0,1437.0,5742
5381,2019-01-01,SkyWest Airlines Inc.,SFO,EUG,1029.0,0.0,1218.0,0.0,80.0,451.0,5902
5382,2019-01-02,SkyWest Airlines Inc.,BNA,ORD,510.0,9.0,638.0,0.0,65.0,409.0,3036
5383,2019-01-02,SkyWest Airlines Inc.,MSN,LGA,1807.0,4.0,2104.0,0.0,95.0,812.0,3575
5384,2019-01-02,SkyWest Airlines Inc.,LGA,GSP,2131.0,1.0,2347.0,0.0,118.0,610.0,3807
5385,2019-01-02,SkyWest Airlines Inc.,SLC,LGB,812.0,0.0,925.0,0.0,80.0,588.0,4644
5386,2019-01-02,SkyWest Airlines Inc.,DEN,PDX,754.0,0.0,949.0,0.0,151.0,991.0,5286
5387,2019-01-02,SkyWest Airlines Inc.,SBN,ORD,745.0,0.0,802.0,5.0,23.0,84.0,5399
5388,2019-01-02,SkyWest Airlines Inc.,DFW,SFO,1942.0,0.0,2145.0,0.0,204.0,1464.0,5483
5389,2019-01-02,SkyWest Airlines Inc.,EGE,DEN,1307.0,12.0,1422.0,28.0,31.0,120.0,5853
5390,2019-01-03,SkyWest Airlines Inc.,MKE,ORD,1648.0,26.0,1732.0,9.0,23.0,67.0,3119
5391,2019-01-03,SkyWest Airlines Inc.,CHA,ATL,556.0,0.0,645.0,0.0,27.0,106.0,4482
5392,2019-01-03,SkyWest Airlines Inc.,BZN,SFO,1747.0,0.0,1924.0,0.0,135.0,807.0,5200
5393,2019-01-03,SkyWest Airlines Inc.,BOI,DEN,1658.0,0.0,1912.0,0.0,89.0,649.0,5270
5394,2019-01-03,SkyWest Airlines Inc.,FAT,LAX,556.0,0.0,733.0,3.0,44.0,209.0,5762
5395,2019-01-03,SkyWest Airlines Inc.,SFO,EUG,1124.0,44.0,1254.0,18.0,66.0,451.0,5902
5396,2019-01-03,SkyWest Airlines Inc.,FWA,DTW,1551.0,0.0,1648.0,0.0,33.0,128.0,7418
5397,2019-01-04,SkyWest Airlines Inc.,BOI,SEA,557.0,0.0,641.0,0.0,67.0,399.0,3319
5398,2019-01-04,SkyWest Airlines Inc.,LGA,STL,1949.0,69.0,2120.0,30.0,131.0,888.0,3788
5399,2019-01-04,SkyWest Airlines Inc.,SLC,SFO,819.0,0.0,957.0,0.0,109.0,599.0,4469
5400,2019-01-04,SkyWest Airlines Inc.,SBN,ATL,555.0,5.0,806.0,0.0,94.0,566.0,4936
5401,2019-01-04,SkyWest Airlines Inc.,SLC,SFO,1914.0,0.0,2024.0,0.0,109.0,599.0,5515
5402,2019-01-16,SkyWest Airlines Inc.,SLC,FCA,1459.0,0.0,1645.0,0.0,81.0,531.0,3665
5403,2019-01-16,SkyWest Airlines Inc.,DTW,MDW,829.0,0.0,918.0,0.0,47.0,228.0,3675
5404,2019-01-16,SkyWest Airlines Inc.,IAH,DTW,710.0,0.0,1105.0,0.0,153.0,1075.0,3681
5405,2019-01-16,SkyWest Airlines Inc.,BHM,LGA,601.0,0.0,947.0,17.0,119.0,866.0,3839
5406,2019-01-16,SkyWest Airlines Inc.,BNA,BOS,643.0,8.0,1021.0,9.0,126.0,942.0,3923
5407,2019-01-16,SkyWest Airlines Inc.,BIS,DEN,1302.0,5.0,1405.0,22.0,86.0,516.0,5178
5408,2019-01-17,SkyWest Airlines Inc.,PHX,BFL,2107.0,0.0,2133.0,0.0,67.0,425.0,3010
5409,2019-01-17,SkyWest Airlines Inc.,SJC,SNA,1855.0,0.0,2033.0,8.0,68.0,342.0,3412
5410,2019-01-17,SkyWest Airlines Inc.,ATL,AVL,1315.0,0.0,1411.0,0.0,35.0,164.0,4116
5411,2019-01-17,SkyWest Airlines Inc.,ATL,TRI,1628.0,6.0,1737.0,7.0,44.0,227.0,4132
5412,2019-01-17,SkyWest Airlines Inc.,DEN,COS,2032.0,144.0,2104.0,124.0,15.0,73.0,5861
5413,2019-01-17,SkyWest Airlines Inc.,TWF,SLC,1901.0,31.0,2010.0,40.0,37.0,175.0,7405
5414,2019-01-18,SkyWest Airlines Inc.,SJC,RNO,724.0,0.0,839.0,9.0,44.0,188.0,3487
